,x,y,distance,text1,text2
3892,53,77,359,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,the zipper broke on this piece the first time i wore it very disappointing since i love the design i'm actually going to try to replace the zipper myself with something stronger but annoying that it's come to that
3893,53,78,351,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i usually size up with this brand small was perfect for me at 135lbs this top has a luxurious but casual feel and beautiful i am obsessed and want to wear it everyday it wears a little long and drapey but a little tight where it rolls up in the arms
3894,53,79,353,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,this dress is adorable  it's a perfect casual look for summer and the quality is nice with the lining (though still overpriced in my opinion) the tie detail is somewhat adjustable and i found my normal size s to fit fine (5'7 128#) where this gets me is the fact that it's dry cleantotally doesn't make sense for a dress that is essentially a fancy tshirt for summer i might bring it back for that alone since i originally planned to wear it a lot :(
3895,53,80,379,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"i am usually a petite 6 but since this dress did not come in petites i tried on 4 and it fit i'm 5'1"" 112lbs so dress hit rt below knee will have it hemmed up a bit do not so overwhelming

this dress looks stunning on great vibrant color ( i have dark hair) makes this classic elegant dress look contemporary and stylish when i tried it on in store salesperson and others who happen to see it on me raved and told me to grab it i did and am glad

i plan to wear it this spring for my daughte"
3896,53,81,435,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,loved this top great design comfortable and unique soft material
3897,53,82,377,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,the rest of the reviewers are right about the color being in accurately pictured i ordered the dark orange color and i recieved more of a dark cedar brown colored jacket the print is great i love it it's so different than any other jackets ive seen while the jacket is ã¼ber cute it is a bit bulky (though the waist tie helps with that) and its not heavy winter appropriate ( it's not waterproof or heavily insulated) for your average winter day though it will be a fun option the removable v
3898,53,83,365,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i purchased this top in an antro store last week the quality is wonderful and the greenish blue color is very unique the blouse has a beautiful stretchy camsiole that is attached at the shoulders but can be removed by snaps i tooks great when worn two different ways i wore it with the campole out and it peeks through the blouse at the bottom it also looks great when the camisole is worn in my only wish is that it would come in a petite size as it's a touch big at the shoulders and neckli
3899,53,84,368,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i received this shirt in my typical xs and it fits perfectly i?m not crazy in love with it but i also don?t dislike the shirt is on the thin side do i need to wear a cami underneath it no my concern is holes it does remind me of a material that could develop some holes after some wear and washes with that being said i?ll wash this shirt in cold water and hang dry and hopefully that will prevent holes from developing the length is fine and i do like the slits in front?it adds a little dim
3900,53,85,370,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"i was really hoping to like this but it did not look the way it does on the model at least not on me the sharkbite hem is much more pronounced and looser the one in the photo looks like it was pinned back i am 5'8"" and usually wear a medium or large i got a medium and there was a lot more material on the bottom half than the photo shows it made me look bigger and was not flattering material has a nice weave but it's thin and delicate i bought the (holly) deep olive and the blue colors"
3901,53,86,344,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"i tried this on from the sale section and they only had a 2 (i usually do 0) and surprisingly that size was the right fit it is fitted with just enough room to eat :) 
te blue is a light blue almost neutral with the white embroidery i think it looked stylish and decided to keep it the peplum part hit just in the right spot i am short (petite) but my torso is normal size"
3902,53,87,365,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"i debated n that as i think it looks loose on the model but if i was to tighten it it looks a lot more flattering i tried on the xs in the store (i usually do that to decide if i need petite) and it looked huge when we pinched the back to see if xxs would work it was a lot of fabric and looser didn't look as good on me but i like the dress overall so still recommend and for those who like the looser look this is great i would however order eptite for 5'15"" (115 lbs 03 dd che"
3903,53,88,402,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,really cute piece but it's huge i ordered an xxs petite and it was unfortunately extremely wide and not flattering returning
3904,53,89,338,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i bought this top online in the burnt orange color and was so excited to get it when i tried it on the fit was fine but it just lackedsomething the back was a little bit too long the front was a little bit too short and it lacked the overall tailored look that i was after gorgeous fabric and top but not for me i wanted something more for $150 bought the velvet tunic instead ;)
3905,53,90,341,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i love cute summer dresses and this one especially because it is made out of linen is unique it is very wellmade with a design that is quite flattering i am 5 foot 6 and a little curvy with a 38 c bust and i got a size 10 it fits well although it is difficult to zip up because the material has no give the perfect dress to wear to italy or france now i just have to book my tickets
3906,53,91,339,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,this top is so much prettier in real life than it is on the model the pattern and texture are both lovely and the peplum is surprisingly flattering it is definitely on the short side but i think that gives it a modern look the fabric does not stretch at all but i still think it fits tts if you have a very large chest you may want to go up a size but otherwise i would order your normal size
3907,53,92,366,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,this shirt caught my eye because of how beautiful it was i love the shape design and and the color it's perfect for spring and summer with some white pants unfortunately i don't see any possibilities for this shirt to be worn any other way so far it doesn't work with any of my jeans skirts or shorts i usually prefer items with more versatility for outfits so i'm still on the fence if i'm going to keep it or not with that aside it seriously is a great quality shirt with a beautiful
3908,53,93,367,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"purchased this top online and when i received it was very pleased
it has and elegant cut and yet is a casual fabric
love that the sleeves run longerads to the overall look
also loved the v necklineenhances the feel of the overall style
with various necklaces this top has limitless options
the color states mosswhich i usually think of as greenish browni found it to be more of a taupe
would have liked it to have a green tones however it is still a fantastic f"
3909,53,94,360,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,"i usually wear a medium and bought a small it fit ok but had no shape and was not flattering i love baby doll dresses and tops but this was a tent my daughter saw me try it on and said ""that's a piece of tablecloth"" it's going back"
3910,53,95,384,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i was very excited to order this top in red xs so cute but it was huge shapeless and support thin it had to go back i should've looked at other reviews
3911,53,96,365,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i am in need of easy comfortable tops for everyday wear i bought this top mostly because of the cute buttons when i received it it looked exactly as it does in the picture online however the buttons kept slipping out of their homes because the holes were slightly too big the shirt fit but was just a tad snug near the upper arms which would stretch and loosen up throughout the day it's definitely a comfortable shirt but it felt more like a pajama top it's going back
3912,53,97,356,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,at first i wasn't sure about it the neckline is much lower and wavy than i thought but after wearing it it really is comfortable it stretches a lot so i wear a cami underneath so when i lean forward i'm not showing the world my torso
3913,53,98,352,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,i find that this brand can be a little bit allovertheplace with sizes had i tried this on in person i may have bought it in a small instead of a m despite being a bit big it still looks great and hides my flaws well i bought a m in another shirt from them (the seamed scoop neck) and that shirt was a full 2 inches smaller in the bust than this just something to keep in mind still a great shirt love the neutral color
3914,53,99,357,very soft and comfortable the shirt has an unusual asymmetrical seam that appears along the front righthand side of the garment (the model is positioned so that you can't see this detail from the picture i attached a picture that includes the front seam) i actually like the seam  it creates more visual interest and adds a little bit of ruching that helps hide my belly the cowl neck is very well done  there are two layers that form the cowl and i've found that it means wardrobe malfun,this top is absolutely stunning i purchased the white one just received and it fits nicelya little on the big side but i believe it looks better that way this will look great with everything it is well constructed and looks very unique love it
3915,54,55,330,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,this is an adorable top that i find to be extremely comfortable i don't usually buy prints but this one is so feminine and looks great with dark wash jeans i am a 36d and the medium was a perfect fit
3916,54,56,332,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i am pregnant and i thought this would be a great sleep bra it's soft and fits okay but it has zero support or shape i would only buy if you are a b cup or smaller and can get away without support if i would have seen this is the store i would have passed over it however i was too lazy to return so i am wearing it it's comfortable so that's a redeeming quality i would not recommend for larger chested ladies though
3917,54,57,341,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,this tank fit well and i loved the ruffle in the back and how it layed but the front was not a good look and i will be retuning it
3918,54,58,361,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i got this in the petite length size o and it fit just right i like that i didn't have to have it altered in the length; can wear with flats with plenty of clearance to the floor from the bottom hem my only beef with the design is the height of the waist i personally think that the elastic waistband looks cheap and really needs to be concealed with a belt yet because it sits so high literally right under the bustline it's a tricky one to pull off i have a wide belt that sort of does th
3919,54,59,309,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i've been looking for bralettes that provide some support but not binding/tight for night time and casual wear this is a light weight bra could be a little more supportive pretty color with nice lines only downside is the retailer tag on the back  itchy (i need to remove it)
3920,54,60,310,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,this dress is simply beautiful and stunning it is so figure flattering and i can't wait to wear it size small worked for me and since i'm tall it fell right to my ankle which is perfect for me i could not be happier with the purchase and the keyhole in the back is a beautiful detail
3921,54,61,352,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,3 tags sewn in 2 small (about 1'' long) and 1 huge (about 2'' x 3'') very itchy so i cut them out then the thread left behind was plasticy and even more itchy how can you make an intimates item with such itchy tags? not comfortable at all also  i love bralettes and wear them all the time including to work i am a b cup however this one is so thin and flimsy that it gives no support even to a b cup  so for me this would only be a lounging bralette  if it wasn't so itchy
3922,54,62,332,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i recently got this on sale after looking at it forever on my wish list i'm so happy with it its very comfortable and just long enough for my torso (5'3) the pattern on the front is very flattering
3923,54,63,352,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,very comfortable shirt light weight top with lovely floral colors great for spring/summer with white jeans love everything one september makes
3924,54,64,391,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,loved this top and was really happy to find it on sale
3925,54,65,314,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,beautiful top but delicate i wore it to school and the straps on my backpack caused some pilling other than that it is beautiful and vibrant just make sure you aren't doing/wearing anything that will rub it continuously since the fabric is delicate
3926,54,66,365,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,just received this in the mail tried it on and am smitten i'm usually a l but sometimes i'm a xl (if no stretch) in retailer tops i bought this one in l and i'm sure glad i did very flowy stretchy and comfortable i also bought the meda lace top from one september and they are very similar expect this is more of a tshirt and the other is more of a blouse i almost think i could've gotten a m in this because there is a lot of extra fabric at the chest which is usually never the issue for me
3927,54,67,338,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,love this top i kept eyeing it online and wavering on size since my postbaby body is a little wonky i went with the xsp and miraculously it works perfectly so i would say it does run just a little large i love the length and usually do not go with petite sizes at retailer because i like the longer lengths of the regular but this is perfect on me and there is give up top so it looks lovely and it is very soft and comfortable this will be a goto top this season
3928,54,68,306,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i really loved this top online and wanted to love it in person it is soft and the patter is okay in person the neckline is higher than i am used to also there are two buttons in the back that must be unbuttoned in order to wear the top it is difficult to button them behind your neck with the top on unfortunately i had to return this item
3929,54,69,311,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i really wanted this to work alas it had a strange fit for me the straps would not stay up and it had a weird fit under the breast it worked standing up but the minute i sat down it fell off my shoulders the fabric was beautiful and i loved that it had pockets
3930,54,70,347,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,"this top is so cute but it is massively babydoll shaped (a line) which is not apparent from the pictures i measured the xs i have and the chest is about 42"" and sweep is over 70"" i would definitely keep this top if it hung straighter the craftsmanship is lovely and fabric is so natural and handwoven looking i'm thinking about asking my tailor if she can take the sides in but that might ruin it as the fabric layout is cut and proportioned to this swing style"
3931,54,71,368,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,why do designers keep making crop tops?? i can't imagine this would be flattering on anyone especially someone average height and well endowed on top i looked like a football player the pattern and fabric are gorgeous so if you are like 4' tall and super tiny and can fit xxs this may work? i am between a 68 and fit a small and it was huge on me and almost was bigger at the bottom than the top such a weird cut there is a cami underneath so if it rides up that will show but that is so 80s
3932,54,72,358,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,"i have a short torso and this works well for me 34c bought the 0 there's not much stretch to the fabric so it is fitted to my chest but not in an uncomfortable way definitely doesn't hang and have extra fabric like on the model 

zipper goes almost all the way down to the bottom so it's easier to get on and off which makes up for the lack of stretch n the fabric

unlike another reviewer i found it went really well with navy pants and i wore it to a business meeting under a blazer wi"
3933,54,73,313,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i love this top it is loose and comfortable it is not sheer so you don't need a cami it runs a little large so size down if you want a more tailored fit 1 criticism it catches on sharp jewelry or belts and can pull if you are not careful
3934,54,74,371,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i passed up this dress so many times in the store and finally tried it on today because i wanted a casual dress while traveling in the cape i was surprised how much cuter it is on than on hanger i sized down to get a more fitting look and really made a difference for me in style i was not a fan of the way it looked so loose on model it looks really cute fitted and a bit sexy even it is lined and very comfy and can be dressed up a but for work with a cardi i believe i will get a lot of wear
3935,54,75,359,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,"i am so drawn to baby doll and boxy shirts so i immediately tried this on in the store i am petite and only 5'2"" so usually shirts with a lot of fabric swallow me whole but this one was still cute there is a lot more fabric than the picture lets on but i think it is still super cute and flattering i would definitely check the size chart and read comments to see if someone with your same size description has recommended a specific size for your body type i am petite and weigh about 110 lbs"
3936,54,76,307,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i would have loved this dress if the bust and waist were just a little more fitted i am 32c and the top was too big fit perfectly on hips the lace material means it cannot be easily altered so i chose to return the dress i would have definitely kept it if it were a better fit
3937,54,77,327,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,the zipper broke on this piece the first time i wore it very disappointing since i love the design i'm actually going to try to replace the zipper myself with something stronger but annoying that it's come to that
3938,54,78,318,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i usually size up with this brand small was perfect for me at 135lbs this top has a luxurious but casual feel and beautiful i am obsessed and want to wear it everyday it wears a little long and drapey but a little tight where it rolls up in the arms
3939,54,79,343,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,this dress is adorable  it's a perfect casual look for summer and the quality is nice with the lining (though still overpriced in my opinion) the tie detail is somewhat adjustable and i found my normal size s to fit fine (5'7 128#) where this gets me is the fact that it's dry cleantotally doesn't make sense for a dress that is essentially a fancy tshirt for summer i might bring it back for that alone since i originally planned to wear it a lot :(
3940,54,80,366,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,"i am usually a petite 6 but since this dress did not come in petites i tried on 4 and it fit i'm 5'1"" 112lbs so dress hit rt below knee will have it hemmed up a bit do not so overwhelming

this dress looks stunning on great vibrant color ( i have dark hair) makes this classic elegant dress look contemporary and stylish when i tried it on in store salesperson and others who happen to see it on me raved and told me to grab it i did and am glad

i plan to wear it this spring for my daughte"
3941,54,81,386,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,loved this top great design comfortable and unique soft material
3942,54,82,358,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,the rest of the reviewers are right about the color being in accurately pictured i ordered the dark orange color and i recieved more of a dark cedar brown colored jacket the print is great i love it it's so different than any other jackets ive seen while the jacket is ã¼ber cute it is a bit bulky (though the waist tie helps with that) and its not heavy winter appropriate ( it's not waterproof or heavily insulated) for your average winter day though it will be a fun option the removable v
3943,54,83,362,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i purchased this top in an antro store last week the quality is wonderful and the greenish blue color is very unique the blouse has a beautiful stretchy camsiole that is attached at the shoulders but can be removed by snaps i tooks great when worn two different ways i wore it with the campole out and it peeks through the blouse at the bottom it also looks great when the camisole is worn in my only wish is that it would come in a petite size as it's a touch big at the shoulders and neckli
3944,54,84,361,nice top armholes are a bit oversized but as an older woman i'm picky about that the print is pretty and unusual it just didn't look great on me there's a slight peplum in the back that hangs nicely it's a lightweight tee fabric that's opaque i tried it on with a black bra which was barely visible great for warmer climates but there are so many gorgeous tops out now that i decided to return since summer is winding down i do recommend,i received this shirt in my typical xs and it fits perfectly i?m not crazy in love with it but i also don?t dislike the shirt is on the thin side do i need to wear a cami underneath it no my concern is holes it does remind me of a material that could develop some holes after some wear and washes with that being said i?ll wash this shirt in cold water and hang dry and hopefully that will prevent holes from developing the length is fine and i do like the slits in front?it adds a little dim
